data_previsao,data_alvo,horizonte,municipio_id,y_real,y_pred_recursivo,y_naive,y_mm4,y_pred_direto,ano_alvo,periodo
2023-08-27,2023-09-03,2,5103403,11,13.680765545638904,12,11.25,7.640195517943003,2023,2023
2023-08-27,2023-09-03,2,5108402,5,10.93891416995201,15,14.75,8.132216870376087,2023,2023
2023-08-27,2023-09-10,3,5103403,8,11.720572662915483,12,11.25,8.201489268698564,2023,2023
2023-08-27,2023-09-10,3,5108402,9,8.793780449371416,15,14.75,11.700596821760296,2023,2023
2023-08-27,2023-09-17,4,5103403,8,9.01186760564336,12,11.25,6.01850989499345,2023,2023
2023-08-27,2023-09-17,4,5108402,7,10.201871481507823,15,14.75,6.131792560783324,2023,2023
2023-09-03,2023-09-03,1,5103403,11,13.416049322632869,8,11.0,14.367994898419276,2023,2023
2023-09-03,2023-09-03,1,5108402,5,9.272291646972738,12,13.5,10.401674438100368,2023,2023
2023-09-03,2023-09-10,2,5103403,8,10.35910961518135,8,11.0,11.221244106108788,2023,2023
2023-09-03,2023-09-10,2,5108402,9,8.712680380242201,12,13.5,11.952338310961,2023,2023
2023-09-03,2023-09-17,3,5103403,8,8.844350088522354,8,11.0,8.721334915463602,2023,2023
2023-09-03,2023-09-17,3,5108402,7,9.805386130874115,12,13.5,9.072197422197478,2023,2023
2023-09-03,2023-09-24,4,5103403,8,7.2304084946293035,8,11.0,11.69203448118699,2023,2023
2023-09-03,2023-09-24,4,5108402,7,8.102753398307515,12,13.5,10.28482888967886,2023,2023
2023-09-10,2023-09-10,1,5103403,8,8.74303224169119,11,11.75,8.066496459175223,2023,2023
2023-09-10,2023-09-10,1,5108402,9,7.19491412290736,5,10.75,6.399991554229639,2023,2023
2023-09-10,2023-09-17,2,5103403,8,8.140253982229456,11,11.75,9.965547559868675,2023,2023
2023-09-10,2023-09-17,2,5108402,7,8.741406246175469,5,10.75,9.374350783464521,2023,2023
2023-09-10,2023-09-24,3,5103403,8,7.950614011876812,11,11.75,8.352519158329994,2023,2023
2023-09-10,2023-09-24,3,5108402,7,8.018665974126526,5,10.75,10.843819006355131,2023,2023
2023-09-10,2023-10-01,4,5103403,8,7.801588139997939,11,11.75,7.1944529227517915,2023,2023
2023-09-10,2023-10-01,4,5108402,3,4.035952207315344,5,10.75,8.941984597643856,2023,2023
2023-09-17,2023-09-17,1,5103403,8,8.005963619815708,8,9.75,8.261765373428418,2023,2023
2023-09-17,2023-09-17,1,5108402,7,7.975575047215349,9,10.25,7.450076742343969,2023,2023
2023-09-17,2023-09-24,2,5103403,8,7.197658472049815,8,9.75,6.315053516988767,2023,2023
2023-09-17,2023-09-24,2,5108402,7,7.718375990769264,9,10.25,6.004630589821787,2023,2023
2023-09-17,2023-10-01,3,5103403,8,7.280023271870787,8,9.75,4.3711404153946125,2023,2023
2023-09-17,2023-10-01,3,5108402,3,3.932834247492046,9,10.25,4.943735462514246,2023,2023
2023-09-17,2023-10-08,4,5103403,3,4.113589096583513,8,9.75,4.416472720261295,2023,2023
2023-09-17,2023-10-08,4,5108402,5,5.050167276052307,9,10.25,3.665221257041879,2023,2023
2023-09-24,2023-09-24,1,5103403,8,7.183663219495312,8,8.75,7.800565275021222,2023,2023
2023-09-24,2023-09-24,1,5108402,7,8.081411330019723,7,8.25,8.059603447057066,2023,2023
2023-09-24,2023-10-01,2,5103403,8,7.058626289955958,8,8.75,6.131723179171547,2023,2023
2023-09-24,2023-10-01,2,5108402,3,3.8979482951393933,7,8.25,6.391459896008994,2023,2023
2023-09-24,2023-10-08,3,5103403,3,3.98779998663338,8,8.75,4.443976918878522,2023,2023
2023-09-24,2023-10-08,3,5108402,5,4.886905175618515,7,8.25,3.724841630993083,2023,2023
2023-09-24,2023-10-15,4,5103403,6,5.030387014600822,8,8.75,5.812236524187044,2023,2023
2023-09-24,2023-10-15,4,5108402,15,6.737670778235637,7,8.25,5.934817153897039,2023,2023
2023-10-01,2023-10-01,1,5103403,8,7.682822432376149,8,8.75,6.041877259112135,2023,2023
2023-10-01,2023-10-01,1,5108402,3,4.169234668164582,7,7.0,4.686145629464662,2023,2023
2023-10-01,2023-10-08,2,5103403,3,3.94664139661816,8,8.75,4.12209579210275,2023,2023
2023-10-01,2023-10-08,2,5108402,5,4.388807027676008,7,7.0,3.2578897579128547,2023,2023
2023-10-01,2023-10-15,3,5103403,6,4.719529883763669,8,8.75,7.928686663385568,2023,2023
2023-10-01,2023-10-15,3,5108402,15,6.095046344311314,7,7.0,8.523063639165821,2023,2023
2023-10-01,2023-10-22,4,5103403,3,2.0424408907414655,8,8.75,5.336587579409166,2023,2023
2023-10-01,2023-10-22,4,5108402,6,5.875493597377329,7,7.0,5.409707172212231,2023,2023
2023-10-08,2023-10-08,1,5103403,3,3.8420727018711984,8,8.0,4.471498582601729,2023,2023
2023-10-08,2023-10-08,1,5108402,5,4.950309580413141,3,6.5,3.615822544513054,2023,2023
2023-10-08,2023-10-15,2,5103403,6,4.648289139148811,8,8.0,7.672736097317657,2023,2023
2023-10-08,2023-10-15,2,5108402,15,7.036573092084257,3,6.5,6.824056543901072,2023,2023
2023-10-08,2023-10-22,3,5103403,3,1.6440162175406594,8,8.0,4.750392701529028,2023,2023
2023-10-08,2023-10-22,3,5108402,6,5.553126024325456,3,6.5,4.20178081204786,2023,2023
2023-10-08,2023-10-29,4,5103403,3,3.9996380999084487,8,8.0,7.007835819088875,2023,2023
2023-10-08,2023-10-29,4,5108402,5,4.78026049074576,3,6.5,6.455866414547951,2023,2023
2023-10-15,2023-10-15,1,5103403,6,4.419932481988843,3,6.75,5.221020259950808,2023,2023
2023-10-15,2023-10-15,1,5108402,15,6.64652715123341,5,5.5,5.233658214779936,2023,2023
2023-10-15,2023-10-22,2,5103403,3,1.6980806745106647,3,6.75,6.002260240312746,2023,2023
2023-10-15,2023-10-22,2,5108402,6,5.961202356010757,5,5.5,5.504650877332167,2023,2023
2023-10-15,2023-10-29,3,5103403,3,4.632620127396268,3,6.75,4.269329198608925,2023,2023
2023-10-15,2023-10-29,3,5108402,5,5.096215390060551,5,5.5,5.599470611686281,2023,2023
2023-10-15,2023-11-05,4,5103403,9,6.460337929535495,3,6.75,11.490539407627981,2023,2023
2023-10-15,2023-11-05,4,5108402,11,8.49056405610623,5,5.5,11.135838910012975,2023,2023
2023-10-22,2023-10-22,1,5103403,3,2.0615051534777766,6,6.25,6.185355688572741,2023,2023
2023-10-22,2023-10-22,1,5108402,6,6.5915190098243714,15,7.5,6.6860472393177295,2023,2023
2023-10-22,2023-10-29,2,5103403,3,4.849731191867461,6,6.25,5.393368124998623,2023,2023
2023-10-22,2023-10-29,2,5108402,5,5.2029131561474395,15,7.5,6.649287951464939,2023,2023
2023-10-22,2023-11-05,3,5103403,9,6.9508077246407085,6,6.25,7.075427646789567,2023,2023
2023-10-22,2023-11-05,3,5108402,11,9.77319924634455,15,7.5,8.068954586628347,2023,2023
2023-10-22,2023-11-12,4,5103403,6,5.062653432000755,6,6.25,6.593240596746847,2023,2023
2023-10-22,2023-11-12,4,5108402,5,7.057266492685175,15,7.5,7.57721494618524,2023,2023
2023-10-29,2023-10-29,1,5103403,3,4.568761742831938,3,5.0,4.9919787599301015,2023,2023
2023-10-29,2023-10-29,1,5108402,5,4.9822230994692225,6,7.25,6.398079858497128,2023,2023
2023-10-29,2023-11-05,2,5103403,9,7.465025190960439,3,5.0,2.5661309690839715,2023,2023
2023-10-29,2023-11-05,2,5108402,11,9.518251197263979,6,7.25,4.235083696367446,2023,2023
2023-10-29,2023-11-12,3,5103403,6,5.046564955283799,3,5.0,5.133948313257055,2023,2023
2023-10-29,2023-11-12,3,5108402,5,7.214780596568367,6,7.25,5.146484025893487,2023,2023
2023-10-29,2023-11-19,4,5103403,8,6.097997910025529,3,5.0,6.838055138492263,2023,2023
2023-10-29,2023-11-19,4,5108402,6,5.686308206544845,6,7.25,7.58618139980098,2023,2023
2023-11-05,2023-11-05,1,5103403,9,7.096917691811685,3,3.75,4.165130270484533,2023,2023
2023-11-05,2023-11-05,1,5108402,11,9.595752883965416,5,7.75,5.379808182181651,2023,2023
2023-11-05,2023-11-12,2,5103403,6,4.99237547010951,3,3.75,4.796557727627343,2023,2023
2023-11-05,2023-11-12,2,5108402,5,6.790103136931115,5,7.75,6.13427215243456,2023,2023
2023-11-05,2023-11-19,3,5103403,8,5.593103651066625,3,3.75,6.0316761891967845,2023,2023
2023-11-05,2023-11-19,3,5108402,6,4.925988975229133,5,7.75,5.777265131794482,2023,2023
2023-11-05,2023-11-26,4,5103403,18,11.993327597255059,3,3.75,8.822948871606274,2023,2023
2023-11-05,2023-11-26,4,5108402,9,6.803663505180917,5,7.75,8.743147789009496,2023,2023
2023-11-12,2023-11-12,1,5103403,6,5.196090157730989,9,5.25,3.53255788621179,2023,2023
2023-11-12,2023-11-12,1,5108402,5,6.893889802274179,11,9.25,3.420381481803566,2023,2023
2023-11-12,2023-11-19,2,5103403,8,5.331712607768763,9,5.25,6.119928785335881,2023,2023
2023-11-12,2023-11-19,2,5108402,6,5.355786647453402,11,9.25,4.759304173125785,2023,2023
2023-11-12,2023-11-26,3,5103403,18,12.19671154148898,9,5.25,8.018759801483938,2023,2023
2023-11-12,2023-11-26,3,5108402,9,7.384869879712378,11,9.25,7.683697176734828,2023,2023
2023-11-12,2023-12-03,4,5103403,5,10.61950592915798,9,5.25,5.675516541582926,2023,2023
2023-11-12,2023-12-03,4,5108402,11,8.512914050160111,11,9.25,4.258994193772919,2023,2023
2023-11-19,2023-11-19,1,5103403,8,5.232629747020915,6,5.25,10.742126515848351,2023,2023
2023-11-19,2023-11-19,1,5108402,6,4.927157539344476,5,6.75,9.15538743216549,2023,2023
2023-11-19,2023-11-26,2,5103403,18,11.315338235863013,6,5.25,7.293209587441156,2023,2023
2023-11-19,2023-11-26,2,5108402,9,6.283983595218046,5,6.75,7.195048281402322,2023,2023
2023-11-19,2023-12-03,3,5103403,5,10.552079301664413,6,5.25,7.616124840530311,2023,2023
2023-11-19,2023-12-03,3,5108402,11,8.182674198007167,5,6.75,7.497257233372526,2023,2023
2023-11-19,2023-12-10,4,5103403,3,4.995674270367367,6,5.25,6.866273934274068,2023,2023
2023-11-19,2023-12-10,4,5108402,2,5.809818215253352,5,6.75,7.285085396219449,2023,2023
2023-11-26,2023-11-26,1,5103403,18,12.22207781637646,8,6.5,11.68214847517377,2023,2023
2023-11-26,2023-11-26,1,5108402,9,6.66005888906994,6,6.75,11.30869029127525,2023,2023
2023-11-26,2023-12-03,2,5103403,5,10.494481999436813,8,6.5,6.591271727349008,2023,2023
2023-11-26,2023-12-03,2,5108402,11,8.373621044298375,6,6.75,5.245062518610002,2023,2023
2023-11-26,2023-12-10,3,5103403,3,5.626287457610987,8,6.5,11.535497532497352,2023,2023
2023-11-26,2023-12-10,3,5108402,2,5.372908038597468,6,6.75,6.855984254103873,2023,2023
2023-11-26,2023-12-17,4,5103403,6,12.122593223439422,8,6.5,8.432041450173012,2023,2023
2023-11-26,2023-12-17,4,5108402,4,5.761568366865431,6,6.75,8.328412740620939,2023,2023
2023-12-03,2023-12-03,1,5103403,5,10.68986490764087,18,10.25,5.548069790368907,2023,2023
2023-12-03,2023-12-03,1,5108402,11,8.495280271671042,9,7.75,4.590607135897579,2023,2023
2023-12-03,2023-12-10,2,5103403,3,6.215822526528128,18,10.25,6.678162832509387,2023,2023
2023-12-03,2023-12-10,2,5108402,2,5.625426303249433,9,7.75,3.8822581616713903,2023,2023
2023-12-03,2023-12-17,3,5103403,6,10.809508820785592,18,10.25,6.9715379303130005,2023,2023
2023-12-03,2023-12-17,3,5108402,4,5.171722196444222,9,7.75,8.293959226042924,2023,2023
2023-12-03,2023-12-24,4,5103403,12,8.815957112947888,18,10.25,7.337237137510366,2023,2023
2023-12-03,2023-12-24,4,5108402,8,5.072290058010342,9,7.75,6.7836037407348275,2023,2023
2023-12-10,2023-12-10,1,5103403,3,5.000683108511019,5,9.25,5.379920972102617,2023,2023
2023-12-10,2023-12-10,1,5108402,2,5.637751053361081,11,7.75,4.7249191046381815,2023,2023
2023-12-10,2023-12-17,2,5103403,6,11.017640833174658,5,9.25,5.951200969995458,2023,2023
2023-12-10,2023-12-17,2,5108402,4,5.276109793880289,11,7.75,5.1977569821650995,2023,2023
2023-12-10,2023-12-24,3,5103403,12,9.464555363303024,5,9.25,7.257277726439321,2023,2023
2023-12-10,2023-12-24,3,5108402,8,5.221868943402901,11,7.75,9.800836009145732,2023,2023
2023-12-10,2023-12-31,4,5103403,36,16.612719243792956,5,9.25,8.876481398041246,2023,2023
2023-12-10,2023-12-31,4,5108402,10,9.771845279754878,11,7.75,6.828409868197426,2023,2023
2023-12-17,2023-12-17,1,5103403,6,8.889999522833648,3,8.5,3.1614079719377637,2023,2023
2023-12-17,2023-12-17,1,5108402,4,4.8522453965694865,2,7.0,3.7970697838235843,2023,2023
2023-12-17,2023-12-24,2,5103403,12,7.326683096386292,3,8.5,5.922458182695174,2023,2023
2023-12-17,2023-12-24,2,5108402,8,5.219615135981195,2,7.0,6.781290232803849,2023,2023
2023-12-17,2023-12-31,3,5103403,36,17.412025148862217,3,8.5,13.74721100500142,2023,2023
2023-12-17,2023-12-31,3,5108402,10,9.450323130087412,2,7.0,8.43778017915595,2023,2023
2023-12-17,2024-01-07,4,5103403,42,32.14247704616675,3,8.5,16.89486360371384,2024,2024
2023-12-17,2024-01-07,4,5108402,20,13.928184554763327,2,7.0,9.751217032078316,2024,2024
2023-12-24,2023-12-24,1,5103403,12,7.881274906150443,6,8.0,7.388617512502135,2023,2023
2023-12-24,2023-12-24,1,5108402,8,5.3036683050538445,4,6.5,7.209506016865811,2023,2023
2023-12-24,2023-12-31,2,5103403,36,18.078899337996788,6,8.0,13.635239188543148,2023,2023
2023-12-24,2023-12-31,2,5108402,10,8.991756893920929,4,6.5,8.578749991387701,2023,2023
2023-12-24,2024-01-07,3,5103403,42,29.925342843292846,6,8.0,16.311336435267688,2024,2024
2023-12-24,2024-01-07,3,5108402,20,13.83034887163255,4,6.5,12.26374158569181,2024,2024
2023-12-24,2024-01-14,4,5103403,38,45.68697451253651,6,8.0,16.956145255356844,2024,2024
2023-12-24,2024-01-14,4,5108402,11,19.47917521369322,4,6.5,14.197955115569847,2024,2024
2023-12-31,2023-12-31,1,5103403,36,18.67414261639204,12,6.5,16.3084359363814,2023,2023
2023-12-31,2023-12-31,1,5108402,10,10.5037726862457,8,6.25,8.542946374119039,2023,2023
2023-12-31,2024-01-07,2,5103403,42,29.992214021696448,12,6.5,21.40506285954841,2024,2024
2023-12-31,2024-01-07,2,5108402,20,13.507773415761692,8,6.25,18.439827451164916,2024,2024
2023-12-31,2024-01-14,3,5103403,38,42.876497171607106,12,6.5,24.56756862419099,2024,2024
2023-12-31,2024-01-14,3,5108402,11,19.927430470074135,8,6.25,16.73691519666223,2024,2024
2023-12-31,2024-01-21,4,5103403,47,38.01173662850303,12,6.5,34.84245624763257,2024,2024
2023-12-31,2024-01-21,4,5108402,24,16.986607596239914,8,6.25,20.3067388009355,2024,2024
2024-01-07,2024-01-07,1,5103403,42,33.23900480310849,36,14.25,40.46772574553864,2024,2024
2024-01-07,2024-01-07,1,5108402,20,15.111797614964892,10,6.0,16.182143143907883,2024,2024
2024-01-07,2024-01-14,2,5103403,38,43.488426574621606,36,14.25,34.34637827790349,2024,2024
2024-01-07,2024-01-14,2,5108402,11,21.32235165915755,10,6.0,19.67829554298014,2024,2024
2024-01-07,2024-01-21,3,5103403,47,37.75472170289324,36,14.25,69.188083183928,2024,2024
2024-01-07,2024-01-21,3,5108402,24,19.635105372738007,10,6.0,23.6136939330829,2024,2024
2024-01-07,2024-01-28,4,5103403,34,38.88528582417118,36,14.25,44.731304727958374,2024,2024
2024-01-07,2024-01-28,4,5108402,16,15.485516878913561,10,6.0,23.20550837149676,2024,2024
2024-01-14,2024-01-14,1,5103403,38,45.089124265846635,42,24.0,52.42917101738464,2024,2024
2024-01-14,2024-01-14,1,5108402,11,23.25078668630362,20,10.5,19.319984138740672,2024,2024
2024-01-14,2024-01-21,2,5103403,47,38.29369546297942,42,24.0,67.74393551863389,2024,2024
2024-01-14,2024-01-21,2,5108402,24,20.8644597370916,20,10.5,29.697482196232958,2024,2024
2024-01-14,2024-01-28,3,5103403,34,41.4280477166667,42,24.0,47.791519683880296,2024,2024
2024-01-14,2024-01-28,3,5108402,16,18.484683868935495,20,10.5,21.672338881003107,2024,2024
2024-01-14,2024-02-04,4,5103403,68,41.79156555053121,42,24.0,54.57793517794957,2024,2024
2024-01-14,2024-02-04,4,5108402,71,32.91346083816766,20,10.5,46.1747599886897,2024,2024
2024-01-21,2024-01-21,1,5103403,47,36.81336711135676,38,32.0,43.64607084892824,2024,2024
2024-01-21,2024-01-21,1,5108402,24,17.617887475188414,11,12.25,18.81183851929155,2024,2024
2024-01-21,2024-01-28,2,5103403,34,38.90839405356445,38,32.0,31.832300283148122,2024,2024
2024-01-21,2024-01-28,2,5108402,16,16.57241759693774,11,12.25,25.33220269081869,2024,2024
2024-01-21,2024-02-04,3,5103403,68,39.081839105023015,38,32.0,65.72241985914735,2024,2024
2024-01-21,2024-02-04,3,5108402,71,29.115519984296466,11,12.25,28.538105811874022,2024,2024
2024-01-21,2024-02-11,4,5103403,87,54.04062063962635,38,32.0,45.60725543066712,2024,2024
2024-01-21,2024-02-11,4,5108402,57,49.00650399469469,11,12.25,33.54661788866987,2024,2024
2024-01-28,2024-01-28,1,5103403,34,39.50902166908165,47,40.75,57.87469621284289,2024,2024
2024-01-28,2024-01-28,1,5108402,16,16.64663003913801,24,16.25,24.649314559369454,2024,2024
2024-01-28,2024-02-04,2,5103403,68,40.83500825545336,47,40.75,62.604755954568596,2024,2024
2024-01-28,2024-02-04,2,5108402,71,28.305445592301837,24,16.25,41.35494715322512,2024,2024
2024-01-28,2024-02-11,3,5103403,87,52.07295867757252,47,40.75,57.00194102914995,2024,2024
2024-01-28,2024-02-11,3,5108402,57,47.880064247040124,24,16.25,35.422455227868895,2024,2024
2024-01-28,2024-02-18,4,5103403,156,77.79256205145562,47,40.75,82.16002138472977,2024,2024
2024-01-28,2024-02-18,4,5108402,77,49.54412058005637,24,16.25,74.13722168106288,2024,2024
2024-02-04,2024-02-04,1,5103403,68,41.780666558790045,34,40.25,55.415538907281956,2024,2024
2024-02-04,2024-02-04,1,5108402,71,31.011015741454784,16,17.75,37.71563150362102,2024,2024
2024-02-04,2024-02-11,2,5103403,87,52.1799652584544,34,40.25,62.654274004230125,2024,2024
2024-02-04,2024-02-11,2,5108402,57,48.98199815568439,16,17.75,62.13485265868898,2024,2024
2024-02-04,2024-02-18,3,5103403,156,80.17714708706288,34,40.25,87.39605797108787,2024,2024
2024-02-04,2024-02-18,3,5108402,77,49.57202267806409,16,17.75,60.15641000929223,2024,2024
2024-02-04,2024-02-25,4,5103403,126,79.82285485520035,34,40.25,88.79408667170809,2024,2024
2024-02-04,2024-02-25,4,5108402,114,78.37112654689402,16,17.75,73.34131211848963,2024,2024
2024-02-11,2024-02-11,1,5103403,87,56.92041239962338,68,46.75,71.09980252790902,2024,2024
2024-02-11,2024-02-11,1,5108402,57,55.99785739413852,71,30.5,74.07226257185346,2024,2024
2024-02-11,2024-02-18,2,5103403,156,77.62501374488274,68,46.75,80.98870271414661,2024,2024
2024-02-11,2024-02-18,2,5108402,77,57.8278819079454,71,30.5,81.86791943780992,2024,2024
2024-02-11,2024-02-25,3,5103403,126,77.88865999696448,68,46.75,83.93084590480358,2024,2024
2024-02-11,2024-02-25,3,5108402,114,76.76041841674372,71,30.5,91.09039573556161,2024,2024
2024-02-11,2024-03-03,4,5103403,111,74.22955254912101,68,46.75,77.84972817421523,2024,2024
2024-02-11,2024-03-03,4,5108402,63,72.08347833201962,71,30.5,84.80413049868439,2024,2024
2024-02-18,2024-02-18,1,5103403,156,91.05142483635538,87,59.0,96.81583732987221,2024,2024
2024-02-18,2024-02-18,1,5108402,77,65.89013019559484,57,42.0,81.23143816493713,2024,2024
2024-02-18,2024-02-25,2,5103403,126,91.07836213045772,87,59.0,119.0803575933271,2024,2024
2024-02-18,2024-02-25,2,5108402,114,83.17162872113298,57,42.0,121.49854394932811,2024,2024
2024-02-18,2024-03-03,3,5103403,111,89.02373805473772,87,59.0,85.12730250721835,2024,2024
2024-02-18,2024-03-03,3,5108402,63,83.79967326171281,57,42.0,97.43769057963853,2024,2024
2024-02-18,2024-03-10,4,5103403,120,98.88608339497958,87,59.0,86.31822497141286,2024,2024
2024-02-18,2024-03-10,4,5108402,97,85.44137951071684,57,42.0,88.37723269190377,2024,2024
2024-02-25,2024-02-25,1,5103403,126,111.73643202515261,156,86.25,120.06526671646498,2024,2024
2024-02-25,2024-02-25,1,5108402,114,88.72698304414547,77,55.25,121.68063198441517,2024,2024
2024-02-25,2024-03-03,2,5103403,111,108.26425034086549,156,86.25,87.26604513286674,2024,2024
2024-02-25,2024-03-03,2,5108402,63,96.26863141373568,77,55.25,99.25902774333161,2024,2024
2024-02-25,2024-03-10,3,5103403,120,111.84846751970152,156,86.25,90.43751659140122,2024,2024
2024-02-25,2024-03-10,3,5108402,97,87.6737927054727,77,55.25,92.92929212308496,2024,2024
2024-02-25,2024-03-17,4,5103403,105,106.59946363661356,156,86.25,83.23617451073342,2024,2024
2024-02-25,2024-03-17,4,5108402,69,99.52388068183124,77,55.25,78.03216565338882,2024,2024
2024-03-03,2024-03-03,1,5103403,111,114.79865331097409,126,109.25,107.8940351409785,2024,2024
2024-03-03,2024-03-03,1,5108402,63,99.37061069717689,114,79.75,118.7686327421275,2024,2024
2024-03-03,2024-03-10,2,5103403,120,114.18077797492529,126,109.25,98.37700287712997,2024,2024
2024-03-03,2024-03-10,2,5108402,97,91.91158045056739,114,79.75,86.06920449171739,2024,2024
2024-03-03,2024-03-17,3,5103403,105,108.95181551454489,126,109.25,118.4709484242849,2024,2024
2024-03-03,2024-03-17,3,5108402,69,106.32350814718365,114,79.75,104.89990133340828,2024,2024
2024-03-03,2024-03-24,4,5103403,106,113.94491026610217,126,109.25,92.62655566737637,2024,2024
2024-03-03,2024-03-24,4,5108402,49,99.15603840504284,114,79.75,74.01398687585142,2024,2024
2024-03-10,2024-03-10,1,5103403,120,111.57047018539127,111,120.0,102.0713125176994,2024,2024
2024-03-10,2024-03-10,1,5108402,97,86.26365792781762,63,77.75,92.95677797035692,2024,2024
2024-03-10,2024-03-17,2,5103403,105,101.4680896074242,111,120.0,111.79469089840566,2024,2024
2024-03-10,2024-03-17,2,5108402,69,94.62392417937828,63,77.75,103.58667078459989,2024,2024
2024-03-10,2024-03-24,3,5103403,106,101.49294069591878,111,120.0,117.91697753145316,2024,2024
2024-03-10,2024-03-24,3,5108402,49,85.18894694403022,63,77.75,88.8896605066372,2024,2024
2024-03-10,2024-03-31,4,5103403,140,98.74336492590444,111,120.0,109.09379727601292,2024,2024
2024-03-10,2024-03-31,4,5108402,94,82.36674672378813,63,77.75,89.00268674233146,2024,2024
2024-03-17,2024-03-17,1,5103403,105,109.50153980941938,120,128.25,98.51017268443336,2024,2024
2024-03-17,2024-03-17,1,5108402,69,95.43596645418432,97,87.75,112.24357547248243,2024,2024
2024-03-17,2024-03-24,2,5103403,106,115.52728689454372,120,128.25,102.78083280867077,2024,2024
2024-03-17,2024-03-24,2,5108402,49,89.12561614031932,97,87.75,68.59303959110554,2024,2024
2024-03-17,2024-03-31,3,5103403,140,113.64464309261557,120,128.25,113.95089286998693,2024,2024
2024-03-17,2024-03-31,3,5108402,94,84.54327759803908,97,87.75,95.85315917844285,2024,2024
2024-03-17,2024-04-07,4,5103403,143,105.98484763571446,120,128.25,105.78428090731691,2024,2024
2024-03-17,2024-04-07,4,5108402,105,85.51594202682516,97,87.75,79.45581388481861,2024,2024
2024-03-24,2024-03-24,1,5103403,106,107.96058183167051,105,115.5,97.61260300126095,2024,2024
2024-03-24,2024-03-24,1,5108402,49,78.95163653208627,69,85.75,88.27555923958913,2024,2024
2024-03-24,2024-03-31,2,5103403,140,106.38738112223442,105,115.5,122.30572344653609,2024,2024
2024-03-24,2024-03-31,2,5108402,94,76.63568706463266,69,85.75,99.98946131797103,2024,2024
2024-03-24,2024-04-07,3,5103403,143,105.52461115733256,105,115.5,110.82174084428264,2024,2024
2024-03-24,2024-04-07,3,5108402,105,86.99160493069007,69,85.75,99.68807084962093,2024,2024
2024-03-24,2024-04-14,4,5103403,124,110.22792710853432,105,115.5,117.35634449872154,2024,2024
2024-03-24,2024-04-14,4,5108402,72,86.15422641146597,69,85.75,89.58893613708834,2024,2024
2024-03-31,2024-03-31,1,5103403,140,104.671052904696,106,110.5,117.76057434090461,2024,2024
2024-03-31,2024-03-31,1,5108402,94,75.2344461314798,49,69.5,86.69173103063254,2024,2024
2024-03-31,2024-04-07,2,5103403,143,101.35349672225156,106,110.5,109.8362332361444,2024,2024
2024-03-31,2024-04-07,2,5108402,105,91.77274304589388,49,69.5,69.0957217965667,2024,2024
2024-03-31,2024-04-14,3,5103403,124,103.97442442898941,106,110.5,97.93969646993398,2024,2024
2024-03-31,2024-04-14,3,5108402,72,90.9565090784325,49,69.5,83.32666586674475,2024,2024
2024-03-31,2024-04-21,4,5103403,163,99.58322374228315,106,110.5,79.80426334807923,2024,2024
2024-03-31,2024-04-21,4,5108402,111,98.89830420068542,49,69.5,75.28417371083637,2024,2024
2024-04-07,2024-04-07,1,5103403,143,107.75646286877594,140,117.75,85.93724866466856,2024,2024
2024-04-07,2024-04-07,1,5108402,105,88.21990395810812,94,77.25,65.33447684643738,2024,2024
2024-04-07,2024-04-14,2,5103403,124,108.97682495679723,140,117.75,106.74798571357054,2024,2024
2024-04-07,2024-04-14,2,5108402,72,86.0739583192515,94,77.25,84.22444948240604,2024,2024
2024-04-07,2024-04-21,3,5103403,163,94.82825179406862,140,117.75,107.99374285256428,2024,2024
2024-04-07,2024-04-21,3,5108402,111,95.95746011462118,94,77.25,83.81618679579921,2024,2024
2024-04-07,2024-04-28,4,5103403,192,92.44405333279606,140,117.75,121.04746394618891,2024,2024
2024-04-07,2024-04-28,4,5108402,139,93.67364131446305,94,77.25,107.48937481997802,2024,2024
2024-04-14,2024-04-14,1,5103403,124,115.1072478468853,143,123.5,101.36120551239273,2024,2024
2024-04-14,2024-04-14,1,5108402,72,89.88404258886082,105,79.25,87.81619408658348,2024,2024
2024-04-14,2024-04-21,2,5103403,163,105.98120612962954,143,123.5,129.5634024899412,2024,2024
2024-04-14,2024-04-21,2,5108402,111,108.84147903954894,105,79.25,84.99143159561113,2024,2024
2024-04-14,2024-04-28,3,5103403,192,107.7343603610071,143,123.5,130.60896738335745,2024,2024
2024-04-14,2024-04-28,3,5108402,139,104.69123091203335,105,79.25,83.18790675633805,2024,2024
2024-04-14,2024-05-05,4,5103403,160,102.88688154326346,143,123.5,115.79283545965274,2024,2024
2024-04-14,2024-05-05,4,5108402,125,101.76312418462683,105,79.25,84.17858168517192,2024,2024
2024-04-21,2024-04-21,1,5103403,163,114.73064332852107,124,128.25,101.5869490575409,2024,2024
2024-04-21,2024-04-21,1,5108402,111,101.003758779838,72,80.0,101.13407075772696,2024,2024
2024-04-21,2024-04-28,2,5103403,192,111.46561210633007,124,128.25,124.93149851166244,2024,2024
2024-04-21,2024-04-28,2,5108402,139,102.63855129502542,72,80.0,93.18821837984089,2024,2024
2024-04-21,2024-05-05,3,5103403,160,106.863599476965,124,128.25,127.42207297750303,2024,2024
2024-04-21,2024-05-05,3,5108402,125,100.46630244293235,72,80.0,95.65205505143734,2024,2024
2024-04-21,2024-05-12,4,5103403,125,94.20475644738923,124,128.25,99.93175155868506,2024,2024
2024-04-21,2024-05-12,4,5108402,120,87.28736702298033,72,80.0,82.33594270371826,2024,2024
